media_id,selected_rank,expected_sha256,source_observed_sha256,artifact_filename,artifact_sha256,size_bytes,shape,dtype
IMG_007469,1,c594e1fa893a050e3868d3fe4da45f08eb0a7e7018566df4090ed1fe77bd00c8,c594e1fa893a050e3868d3fe4da45f08eb0a7e7018566df4090ed1fe77bd00c8,IMG_007469__r01.npy,c594e1fa893a050e3868d3fe4da45f08eb0a7e7018566df4090ed1fe77bd00c8,147584,4x96x96,float32
IMG_007470,1,04eab9484fc0113d4cf99f5ad7ab17e9d7a58fcc53d10977e23dfecbc13b00e9,04eab9484fc0113d4cf99f5ad7ab17e9d7a58fcc53d10977e23dfecbc13b00e9,IMG_007470__r01.npy,04eab9484fc0113d4cf99f5ad7ab17e9d7a58fcc53d10977e23dfecbc13b00e9,147584,4x96x96,float32
IMG_007471,1,ab997d1f07ac760aa55d4b4a5e2f3612ad6f6e869d48fbc73b62963360341d1a,ab997d1f07ac760aa55d4b4a5e2f3612ad6f6e869d48fbc73b62963360341d1a,IMG_007471__r01.npy,ab997d1f07ac760aa55d4b4a5e2f3612ad6f6e869d48fbc73b62963360341d1a,147584,4x96x96,float32
IMG_007473,1,42612952fb765b6cda38ec3d376ad0cb0740c8bf685f1186b18eedee776ff8b6,42612952fb765b6cda38ec3d376ad0cb0740c8bf685f1186b18eedee776ff8b6,IMG_007473__r01.npy,42612952fb765b6cda38ec3d376ad0cb0740c8bf685f1186b18eedee776ff8b6,147584,4x96x96,float32
IMG_007475,1,b0edc2e3ab06c141d212d1080a2e99448671188cde983b739eb80513a1efaf4a,b0edc2e3ab06c141d212d1080a2e99448671188cde983b739eb80513a1efaf4a,IMG_007475__r01.npy,b0edc2e3ab06c141d212d1080a2e99448671188cde983b739eb80513a1efaf4a,147584,4x96x96,float32
IMG_007477,1,dbcb1ef70e1a74d24020274c5e1288ae31744d9182e3024f199b065b96a5c077,dbcb1ef70e1a74d24020274c5e1288ae31744d9182e3024f199b065b96a5c077,IMG_007477__r01.npy,dbcb1ef70e1a74d24020274c5e1288ae31744d9182e3024f199b065b96a5c077,147584,4x96x96,float32
IMG_007479,1,1d45d86b8243d3505d049ca4a8b725eab76ad6feaea828960d9300b4d32f7743,1d45d86b8243d3505d049ca4a8b725eab76ad6feaea828960d9300b4d32f7743,IMG_007479__r01.npy,1d45d86b8243d3505d049ca4a8b725eab76ad6feaea828960d9300b4d32f7743,147584,4x96x96,float32
IMG_007480,1,f9a155bbc1704ba806df7b7b904be93426182d91b78a8ae3ad0d1190dc010f7d,f9a155bbc1704ba806df7b7b904be93426182d91b78a8ae3ad0d1190dc010f7d,IMG_007480__r01.npy,f9a155bbc1704ba806df7b7b904be93426182d91b78a8ae3ad0d1190dc010f7d,147584,4x96x96,float32
IMG_007480,2,5e1e0138a2e06336c6f116eb2850d63448b988fcc7bb228617973e4d78a5ec83,5e1e0138a2e06336c6f116eb2850d63448b988fcc7bb228617973e4d78a5ec83,IMG_007480__r02.npy,5e1e0138a2e06336c6f116eb2850d63448b988fcc7bb228617973e4d78a5ec83,147584,4x96x96,float32
IMG_007482,1,c4eba49855266055e409fb9f8b948440c2434fde31fd773d2e329baee2d83459,c4eba49855266055e409fb9f8b948440c2434fde31fd773d2e329baee2d83459,IMG_007482__r01.npy,c4eba49855266055e409fb9f8b948440c2434fde31fd773d2e329baee2d83459,147584,4x96x96,float32
IMG_007482,2,db225cb3aed3f6e5d29307157da70278da515c77d419def097b22ec95c162f55,db225cb3aed3f6e5d29307157da70278da515c77d419def097b22ec95c162f55,IMG_007482__r02.npy,db225cb3aed3f6e5d29307157da70278da515c77d419def097b22ec95c162f55,147584,4x96x96,float32
IMG_007484,1,41c8ac7890b00a577ffba4cd5767efed510d3a4373be61ecac3b237f7c125d25,41c8ac7890b00a577ffba4cd5767efed510d3a4373be61ecac3b237f7c125d25,IMG_007484__r01.npy,41c8ac7890b00a577ffba4cd5767efed510d3a4373be61ecac3b237f7c125d25,147584,4x96x96,float32
IMG_007485,1,d003c8b0dd8aa7d2cc8401436c4fced22749cd675fbfb8768572e6234dbf8870,d003c8b0dd8aa7d2cc8401436c4fced22749cd675fbfb8768572e6234dbf8870,IMG_007485__r01.npy,d003c8b0dd8aa7d2cc8401436c4fced22749cd675fbfb8768572e6234dbf8870,147584,4x96x96,float32
IMG_007485,2,d5305098f195ebbf75ccd5116fb3c7c274ba9c141d13979ce590d71e4ae7cc9f,d5305098f195ebbf75ccd5116fb3c7c274ba9c141d13979ce590d71e4ae7cc9f,IMG_007485__r02.npy,d5305098f195ebbf75ccd5116fb3c7c274ba9c141d13979ce590d71e4ae7cc9f,147584,4x96x96,float32
IMG_007487,1,938bf71e8a4db91e8dde66cb20039881a88816900baed28229fde673a3bf7e44,938bf71e8a4db91e8dde66cb20039881a88816900baed28229fde673a3bf7e44,IMG_007487__r01.npy,938bf71e8a4db91e8dde66cb20039881a88816900baed28229fde673a3bf7e44,147584,4x96x96,float32
IMG_007487,2,801b4ed440066b54a1a8f2ff15c63a8360cec6c3632f0b4926e7beae850b98e3,801b4ed440066b54a1a8f2ff15c63a8360cec6c3632f0b4926e7beae850b98e3,IMG_007487__r02.npy,801b4ed440066b54a1a8f2ff15c63a8360cec6c3632f0b4926e7beae850b98e3,147584,4x96x96,float32
IMG_007488,1,d8d705a0695cfe76136e9b8e401385c61c1c921818ab0c740f86df3415c05853,d8d705a0695cfe76136e9b8e401385c61c1c921818ab0c740f86df3415c05853,IMG_007488__r01.npy,d8d705a0695cfe76136e9b8e401385c61c1c921818ab0c740f86df3415c05853,147584,4x96x96,float32
IMG_007488,2,eed1c9d32dfa8003bf93d09b13913b5f398824d358761e6d30208384a199b96a,eed1c9d32dfa8003bf93d09b13913b5f398824d358761e6d30208384a199b96a,IMG_007488__r02.npy,eed1c9d32dfa8003bf93d09b13913b5f398824d358761e6d30208384a199b96a,147584,4x96x96,float32
IMG_007491,1,0c02527640a1cc8d3c5335bf9a00ef2bd7d02f0608d49a7dc89f9ebb2bcae385,0c02527640a1cc8d3c5335bf9a00ef2bd7d02f0608d49a7dc89f9ebb2bcae385,IMG_007491__r01.npy,0c02527640a1cc8d3c5335bf9a00ef2bd7d02f0608d49a7dc89f9ebb2bcae385,147584,4x96x96,float32
IMG_007492,1,bd8f604579a114c2530eae9044db9c449ee4cdb6778a9e616360ead5d120a635,bd8f604579a114c2530eae9044db9c449ee4cdb6778a9e616360ead5d120a635,IMG_007492__r01.npy,bd8f604579a114c2530eae9044db9c449ee4cdb6778a9e616360ead5d120a635,147584,4x96x96,float32
IMG_007492,2,9211b741246c1810cbea803a43809f1e74f2e134e0d3e6884ac5c5739ae606b7,9211b741246c1810cbea803a43809f1e74f2e134e0d3e6884ac5c5739ae606b7,IMG_007492__r02.npy,9211b741246c1810cbea803a43809f1e74f2e134e0d3e6884ac5c5739ae606b7,147584,4x96x96,float32
IMG_007494,1,150152524e1e2af1cc7ec5aa0d9c0ea72ab657744dede00ef273ad0a3acb6f7a,150152524e1e2af1cc7ec5aa0d9c0ea72ab657744dede00ef273ad0a3acb6f7a,IMG_007494__r01.npy,150152524e1e2af1cc7ec5aa0d9c0ea72ab657744dede00ef273ad0a3acb6f7a,147584,4x96x96,float32
IMG_007497,1,65f0ffdc93a730702a8aba3b03ab113e8c7ab5ea94fe0823fbf3ea816f40e826,65f0ffdc93a730702a8aba3b03ab113e8c7ab5ea94fe0823fbf3ea816f40e826,IMG_007497__r01.npy,65f0ffdc93a730702a8aba3b03ab113e8c7ab5ea94fe0823fbf3ea816f40e826,147584,4x96x96,float32
IMG_007497,2,8d56d6326b02e3c72bff6eda7dbf68254013b847441a5ba6258acb889dc62358,8d56d6326b02e3c72bff6eda7dbf68254013b847441a5ba6258acb889dc62358,IMG_007497__r02.npy,8d56d6326b02e3c72bff6eda7dbf68254013b847441a5ba6258acb889dc62358,147584,4x96x96,float32
IMG_007498,1,931dd0c686aaace0faa9be0439158d030a78b8852e01deb66749916082ec4c7d,931dd0c686aaace0faa9be0439158d030a78b8852e01deb66749916082ec4c7d,IMG_007498__r01.npy,931dd0c686aaace0faa9be0439158d030a78b8852e01deb66749916082ec4c7d,147584,4x96x96,float32
IMG_007498,2,683478e06a5c14fde434b3d743a13fa446d2638f2139d00acf3192158969e153,683478e06a5c14fde434b3d743a13fa446d2638f2139d00acf3192158969e153,IMG_007498__r02.npy,683478e06a5c14fde434b3d743a13fa446d2638f2139d00acf3192158969e153,147584,4x96x96,float32
IMG_007499,1,da1936aedd3c6fe2ffee3f203340d9b6f0e38a09758a05888eda98dcc25554ee,da1936aedd3c6fe2ffee3f203340d9b6f0e38a09758a05888eda98dcc25554ee,IMG_007499__r01.npy,da1936aedd3c6fe2ffee3f203340d9b6f0e38a09758a05888eda98dcc25554ee,147584,4x96x96,float32
IMG_007500,1,d92fd0bacfc0647b5f0bb7f09f818058a6836309c8593ddf81dfc04df610d60c,d92fd0bacfc0647b5f0bb7f09f818058a6836309c8593ddf81dfc04df610d60c,IMG_007500__r01.npy,d92fd0bacfc0647b5f0bb7f09f818058a6836309c8593ddf81dfc04df610d60c,147584,4x96x96,float32
IMG_007503,1,ffdcb39674a77badf125a12f6f7a79c90d5ea25388c3b5057772f0a37a8b9d14,ffdcb39674a77badf125a12f6f7a79c90d5ea25388c3b5057772f0a37a8b9d14,IMG_007503__r01.npy,ffdcb39674a77badf125a12f6f7a79c90d5ea25388c3b5057772f0a37a8b9d14,147584,4x96x96,float32
IMG_007506,1,e8f89dfa9b61af5af3c45714932c04fad260f1a8e98564f48e406c2053e4c2e7,e8f89dfa9b61af5af3c45714932c04fad260f1a8e98564f48e406c2053e4c2e7,IMG_007506__r01.npy,e8f89dfa9b61af5af3c45714932c04fad260f1a8e98564f48e406c2053e4c2e7,147584,4x96x96,float32
IMG_007507,1,b6bdf22fadc51b45582e9e36859a09df9104228e6412fdc0e297a2fbf87b7132,b6bdf22fadc51b45582e9e36859a09df9104228e6412fdc0e297a2fbf87b7132,IMG_007507__r01.npy,b6bdf22fadc51b45582e9e36859a09df9104228e6412fdc0e297a2fbf87b7132,147584,4x96x96,float32
IMG_007508,1,6fef2f092ecf8e805c94a708aa1a4c9728a08f175fd02b50fbea4b63820fa382,6fef2f092ecf8e805c94a708aa1a4c9728a08f175fd02b50fbea4b63820fa382,IMG_007508__r01.npy,6fef2f092ecf8e805c94a708aa1a4c9728a08f175fd02b50fbea4b63820fa382,147584,4x96x96,float32
IMG_007508,2,8206a67fc2267963289c8770ecbdf24887aa34090bd0d870d9f9938c6d301367,8206a67fc2267963289c8770ecbdf24887aa34090bd0d870d9f9938c6d301367,IMG_007508__r02.npy,8206a67fc2267963289c8770ecbdf24887aa34090bd0d870d9f9938c6d301367,147584,4x96x96,float32
IMG_007509,1,87b784b7d29559eb11739bb32d0a30bd9ee29d3378ec26e90597e7cda7ed4484,87b784b7d29559eb11739bb32d0a30bd9ee29d3378ec26e90597e7cda7ed4484,IMG_007509__r01.npy,87b784b7d29559eb11739bb32d0a30bd9ee29d3378ec26e90597e7cda7ed4484,147584,4x96x96,float32
IMG_007511,1,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,IMG_007511__r01.npy,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,147584,4x96x96,float32
IMG_007511,2,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,IMG_007511__r02.npy,c6f8b71c2a2516eb62fc080f1d9e57934e8108795fed4adeee806f2b32baa70e,147584,4x96x96,float32
IMG_007512,1,be621c2d02d9528d69253274966ea774b2c372a8d23f151753162cf0b13b863d,be621c2d02d9528d69253274966ea774b2c372a8d23f151753162cf0b13b863d,IMG_007512__r01.npy,be621c2d02d9528d69253274966ea774b2c372a8d23f151753162cf0b13b863d,147584,4x96x96,float32
IMG_007514,1,40b2d33615d727a2de66a2f6e0718bc8c4b765d37cdaef1a9705e099eb7696ee,40b2d33615d727a2de66a2f6e0718bc8c4b765d37cdaef1a9705e099eb7696ee,IMG_007514__r01.npy,40b2d33615d727a2de66a2f6e0718bc8c4b765d37cdaef1a9705e099eb7696ee,147584,4x96x96,float32
IMG_007516,1,46e6f3dbe17405d89d2bc72b27d9e1b90518c837be633e3e5bbd5f92958b416e,46e6f3dbe17405d89d2bc72b27d9e1b90518c837be633e3e5bbd5f92958b416e,IMG_007516__r01.npy,46e6f3dbe17405d89d2bc72b27d9e1b90518c837be633e3e5bbd5f92958b416e,147584,4x96x96,float32
IMG_007517,1,156b3f614d1f1eeaa0f8ff14dcce3e31e0abca7f182aaecded21d9b35bd28886,156b3f614d1f1eeaa0f8ff14dcce3e31e0abca7f182aaecded21d9b35bd28886,IMG_007517__r01.npy,156b3f614d1f1eeaa0f8ff14dcce3e31e0abca7f182aaecded21d9b35bd28886,147584,4x96x96,float32
IMG_007519,1,44197ef0f12852c4b055c32369f2ba8d099d77a43f7cdfc88bbc7b9e80b8e7e2,44197ef0f12852c4b055c32369f2ba8d099d77a43f7cdfc88bbc7b9e80b8e7e2,IMG_007519__r01.npy,44197ef0f12852c4b055c32369f2ba8d099d77a43f7cdfc88bbc7b9e80b8e7e2,147584,4x96x96,float32
IMG_007520,1,b2e8d0d73c39c411094fd4f19da41db2fd99e5f880f89b1f05c741b212030ad6,b2e8d0d73c39c411094fd4f19da41db2fd99e5f880f89b1f05c741b212030ad6,IMG_007520__r01.npy,b2e8d0d73c39c411094fd4f19da41db2fd99e5f880f89b1f05c741b212030ad6,147584,4x96x96,float32
IMG_007521,1,ccf975c053d90eeca78be65b448076f81d7c7f3424c181353275e21ede167206,ccf975c053d90eeca78be65b448076f81d7c7f3424c181353275e21ede167206,IMG_007521__r01.npy,ccf975c053d90eeca78be65b448076f81d7c7f3424c181353275e21ede167206,147584,4x96x96,float32
IMG_007527,1,93e31cb29c0d4f871384f980580287c3ca4f8bdfb44596d6cefc7d16293d44e8,93e31cb29c0d4f871384f980580287c3ca4f8bdfb44596d6cefc7d16293d44e8,IMG_007527__r01.npy,93e31cb29c0d4f871384f980580287c3ca4f8bdfb44596d6cefc7d16293d44e8,147584,4x96x96,float32
IMG_007527,2,905b8642c7da26832374c9dbd8ededaccf155ac7ce6fb6840f7c5bdc0b1c4b51,905b8642c7da26832374c9dbd8ededaccf155ac7ce6fb6840f7c5bdc0b1c4b51,IMG_007527__r02.npy,905b8642c7da26832374c9dbd8ededaccf155ac7ce6fb6840f7c5bdc0b1c4b51,147584,4x96x96,float32
IMG_007530,1,08bd8cfa0d4ce1340dc5be0995b832f1c82e8bd82daa8b99312d688fde9a3d8c,08bd8cfa0d4ce1340dc5be0995b832f1c82e8bd82daa8b99312d688fde9a3d8c,IMG_007530__r01.npy,08bd8cfa0d4ce1340dc5be0995b832f1c82e8bd82daa8b99312d688fde9a3d8c,147584,4x96x96,float32
IMG_007530,2,ac5fc9ded270cfcaf42c11e50ec77e420236a191e825da27036d6383cf050082,ac5fc9ded270cfcaf42c11e50ec77e420236a191e825da27036d6383cf050082,IMG_007530__r02.npy,ac5fc9ded270cfcaf42c11e50ec77e420236a191e825da27036d6383cf050082,147584,4x96x96,float32
IMG_007531,1,2c1db4ca2e6d8ed3123fa3bc9ab3f0908d075c7747c099b3fef4a6df67db6ecd,2c1db4ca2e6d8ed3123fa3bc9ab3f0908d075c7747c099b3fef4a6df67db6ecd,IMG_007531__r01.npy,2c1db4ca2e6d8ed3123fa3bc9ab3f0908d075c7747c099b3fef4a6df67db6ecd,147584,4x96x96,float32
IMG_007533,1,4ebfa814d4f9479d61c48f9c90368034734484010224fb4a8e84301687dea64c,4ebfa814d4f9479d61c48f9c90368034734484010224fb4a8e84301687dea64c,IMG_007533__r01.npy,4ebfa814d4f9479d61c48f9c90368034734484010224fb4a8e84301687dea64c,147584,4x96x96,float32
IMG_007534,1,fbde8c7144c01d885dd989f0cbc285095f329dbf68b6a281cdd43e17372aaf13,fbde8c7144c01d885dd989f0cbc285095f329dbf68b6a281cdd43e17372aaf13,IMG_007534__r01.npy,fbde8c7144c01d885dd989f0cbc285095f329dbf68b6a281cdd43e17372aaf13,147584,4x96x96,float32
IMG_007539,1,7410843ce3ab2e7e4d66c0e4bd067ac68102334249a149a8fd1f546bee585b2e,7410843ce3ab2e7e4d66c0e4bd067ac68102334249a149a8fd1f546bee585b2e,IMG_007539__r01.npy,7410843ce3ab2e7e4d66c0e4bd067ac68102334249a149a8fd1f546bee585b2e,147584,4x96x96,float32
IMG_007541,1,41921c9e2b86d11b57d50d5e1fd17babe0aee2481db390c6bcb87ae2c7c9e683,41921c9e2b86d11b57d50d5e1fd17babe0aee2481db390c6bcb87ae2c7c9e683,IMG_007541__r01.npy,41921c9e2b86d11b57d50d5e1fd17babe0aee2481db390c6bcb87ae2c7c9e683,147584,4x96x96,float32
IMG_007542,1,ef66a653f9251fda26766313548cc328f93e54cd5995a07e564b9f258385dea6,ef66a653f9251fda26766313548cc328f93e54cd5995a07e564b9f258385dea6,IMG_007542__r01.npy,ef66a653f9251fda26766313548cc328f93e54cd5995a07e564b9f258385dea6,147584,4x96x96,float32
IMG_007547,1,69401cca3331f577f1c3c44d66418365233066c9fa1cb807bb4e56f29ab33858,69401cca3331f577f1c3c44d66418365233066c9fa1cb807bb4e56f29ab33858,IMG_007547__r01.npy,69401cca3331f577f1c3c44d66418365233066c9fa1cb807bb4e56f29ab33858,147584,4x96x96,float32
IMG_007548,1,9ffea57772651689fb72761a0f20daa5af2821cbbd866599d09ff127a6ed9449,9ffea57772651689fb72761a0f20daa5af2821cbbd866599d09ff127a6ed9449,IMG_007548__r01.npy,9ffea57772651689fb72761a0f20daa5af2821cbbd866599d09ff127a6ed9449,147584,4x96x96,float32
IMG_007549,1,2ecf552631106f67f168e2dfcd161748c646ac6729c881803ba5eb89d7f8e254,2ecf552631106f67f168e2dfcd161748c646ac6729c881803ba5eb89d7f8e254,IMG_007549__r01.npy,2ecf552631106f67f168e2dfcd161748c646ac6729c881803ba5eb89d7f8e254,147584,4x96x96,float32
IMG_007552,1,aa917c36a4bede849cac510cb36c5700e48776f597294a78b6c45cef176db323,aa917c36a4bede849cac510cb36c5700e48776f597294a78b6c45cef176db323,IMG_007552__r01.npy,aa917c36a4bede849cac510cb36c5700e48776f597294a78b6c45cef176db323,147584,4x96x96,float32
IMG_007554,1,7eead6d681c204b28b7b953685c841c2c80a0d864e92b5759089e35e242c76d5,7eead6d681c204b28b7b953685c841c2c80a0d864e92b5759089e35e242c76d5,IMG_007554__r01.npy,7eead6d681c204b28b7b953685c841c2c80a0d864e92b5759089e35e242c76d5,147584,4x96x96,float32
IMG_007555,1,88d1c9437a73dae3740776d7e9d2beaa029042fc8fe5640cd1d393d70a3c5982,88d1c9437a73dae3740776d7e9d2beaa029042fc8fe5640cd1d393d70a3c5982,IMG_007555__r01.npy,88d1c9437a73dae3740776d7e9d2beaa029042fc8fe5640cd1d393d70a3c5982,147584,4x96x96,float32
IMG_007556,1,05d86e2afe804c6106014984c2f9980242594cb28408f6f6cd58a9b20d89103c,05d86e2afe804c6106014984c2f9980242594cb28408f6f6cd58a9b20d89103c,IMG_007556__r01.npy,05d86e2afe804c6106014984c2f9980242594cb28408f6f6cd58a9b20d89103c,147584,4x96x96,float32
IMG_007556,2,89bcd9d59996ae43be80f1d84f17d407725ac59f5f9b1b9ec96f72e0e3f54aee,89bcd9d59996ae43be80f1d84f17d407725ac59f5f9b1b9ec96f72e0e3f54aee,IMG_007556__r02.npy,89bcd9d59996ae43be80f1d84f17d407725ac59f5f9b1b9ec96f72e0e3f54aee,147584,4x96x96,float32
IMG_007558,1,93fc3598abef2acb54bf0be3873022381e3fd266a1a6e4b74e2ffba1b993d88c,93fc3598abef2acb54bf0be3873022381e3fd266a1a6e4b74e2ffba1b993d88c,IMG_007558__r01.npy,93fc3598abef2acb54bf0be3873022381e3fd266a1a6e4b74e2ffba1b993d88c,147584,4x96x96,float32
IMG_007559,1,9516360de4727b769b16e503fe6625b0a29fca615c94d6a7b26e879b8e63fd6d,9516360de4727b769b16e503fe6625b0a29fca615c94d6a7b26e879b8e63fd6d,IMG_007559__r01.npy,9516360de4727b769b16e503fe6625b0a29fca615c94d6a7b26e879b8e63fd6d,147584,4x96x96,float32
IMG_007560,1,2deba4541d98dfef3c60fb853755eff12b9ae31240ccb93297b2f95c86986266,2deba4541d98dfef3c60fb853755eff12b9ae31240ccb93297b2f95c86986266,IMG_007560__r01.npy,2deba4541d98dfef3c60fb853755eff12b9ae31240ccb93297b2f95c86986266,147584,4x96x96,float32
IMG_007560,2,8149c2cf110605eb7f37e0a408db7b1f0a6d055f2b73e5b52ba63263e3af6d34,8149c2cf110605eb7f37e0a408db7b1f0a6d055f2b73e5b52ba63263e3af6d34,IMG_007560__r02.npy,8149c2cf110605eb7f37e0a408db7b1f0a6d055f2b73e5b52ba63263e3af6d34,147584,4x96x96,float32
IMG_007562,1,e8a29e129f7f2dc2ca300d28cd2b566899275e71ec35b5296319f5e5496550b0,e8a29e129f7f2dc2ca300d28cd2b566899275e71ec35b5296319f5e5496550b0,IMG_007562__r01.npy,e8a29e129f7f2dc2ca300d28cd2b566899275e71ec35b5296319f5e5496550b0,147584,4x96x96,float32
IMG_007564,1,9826681e2f8d84b4d481bab2857129fbbd0c5120d1f7b3dcd39aa08dad7a4fa8,9826681e2f8d84b4d481bab2857129fbbd0c5120d1f7b3dcd39aa08dad7a4fa8,IMG_007564__r01.npy,9826681e2f8d84b4d481bab2857129fbbd0c5120d1f7b3dcd39aa08dad7a4fa8,147584,4x96x96,float32
IMG_007571,1,7ea14499b896dc98e34446376c298365162b00ba29c53952e771e66f01b001d4,7ea14499b896dc98e34446376c298365162b00ba29c53952e771e66f01b001d4,IMG_007571__r01.npy,7ea14499b896dc98e34446376c298365162b00ba29c53952e771e66f01b001d4,147584,4x96x96,float32
IMG_007575,1,dbd6e630eb087928479bcdee447b5b1d2152469835a2c2c4acffd9ffa89499e6,dbd6e630eb087928479bcdee447b5b1d2152469835a2c2c4acffd9ffa89499e6,IMG_007575__r01.npy,dbd6e630eb087928479bcdee447b5b1d2152469835a2c2c4acffd9ffa89499e6,147584,4x96x96,float32
IMG_007577,1,ff8b70faac03825c6a7b0d9897c51ffcef92970e607b42f5cc463568bf50af5f,ff8b70faac03825c6a7b0d9897c51ffcef92970e607b42f5cc463568bf50af5f,IMG_007577__r01.npy,ff8b70faac03825c6a7b0d9897c51ffcef92970e607b42f5cc463568bf50af5f,147584,4x96x96,float32
IMG_007577,2,ce9f1584d8f3a43ed9cb6b5983ef1ea53240ac542d79686e89c76c27979402c1,ce9f1584d8f3a43ed9cb6b5983ef1ea53240ac542d79686e89c76c27979402c1,IMG_007577__r02.npy,ce9f1584d8f3a43ed9cb6b5983ef1ea53240ac542d79686e89c76c27979402c1,147584,4x96x96,float32
IMG_007580,1,f2df1d194ee98636d4185e056d25b85eb07cda50aedb8bcaef8eaf2087411de4,f2df1d194ee98636d4185e056d25b85eb07cda50aedb8bcaef8eaf2087411de4,IMG_007580__r01.npy,f2df1d194ee98636d4185e056d25b85eb07cda50aedb8bcaef8eaf2087411de4,147584,4x96x96,float32
IMG_007581,1,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,IMG_007581__r01.npy,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,147584,4x96x96,float32
IMG_007581,2,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,IMG_007581__r02.npy,860ef2c3d0ebe5a406254533cc7d6805dded3484f391c60544d18bd64fc8a92b,147584,4x96x96,float32
IMG_007584,1,66432d8b8bb9a4be98e80a4d85253e9b218cf2678584ecc18bfd0f1614a88914,66432d8b8bb9a4be98e80a4d85253e9b218cf2678584ecc18bfd0f1614a88914,IMG_007584__r01.npy,66432d8b8bb9a4be98e80a4d85253e9b218cf2678584ecc18bfd0f1614a88914,147584,4x96x96,float32
IMG_007585,1,b053dadce496ffbe5b3d8c5581527a9630831a128bca3ed7b4779d07bf2e59b1,b053dadce496ffbe5b3d8c5581527a9630831a128bca3ed7b4779d07bf2e59b1,IMG_007585__r01.npy,b053dadce496ffbe5b3d8c5581527a9630831a128bca3ed7b4779d07bf2e59b1,147584,4x96x96,float32
IMG_007585,2,347f0596e27a75c7954c84ddd03f024eef019f8504b9ca2e5f198839fb3c941c,347f0596e27a75c7954c84ddd03f024eef019f8504b9ca2e5f198839fb3c941c,IMG_007585__r02.npy,347f0596e27a75c7954c84ddd03f024eef019f8504b9ca2e5f198839fb3c941c,147584,4x96x96,float32
IMG_007586,1,a76a51ed2c95c79c3069f61ff1f1449b03d6e30253b2435427ef90db7e244068,a76a51ed2c95c79c3069f61ff1f1449b03d6e30253b2435427ef90db7e244068,IMG_007586__r01.npy,a76a51ed2c95c79c3069f61ff1f1449b03d6e30253b2435427ef90db7e244068,147584,4x96x96,float32
IMG_007587,1,259f52819a07a5c2d76b606d10ba6df20c24a4e132d5ff9467980f225f3f224b,259f52819a07a5c2d76b606d10ba6df20c24a4e132d5ff9467980f225f3f224b,IMG_007587__r01.npy,259f52819a07a5c2d76b606d10ba6df20c24a4e132d5ff9467980f225f3f224b,147584,4x96x96,float32
IMG_007587,2,7235864a40d9a000206cf0970a3133de599f787e99d4f7d50907d14f7b8f89c3,7235864a40d9a000206cf0970a3133de599f787e99d4f7d50907d14f7b8f89c3,IMG_007587__r02.npy,7235864a40d9a000206cf0970a3133de599f787e99d4f7d50907d14f7b8f89c3,147584,4x96x96,float32
IMG_007588,1,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,IMG_007588__r01.npy,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,147584,4x96x96,float32
IMG_007588,2,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,IMG_007588__r02.npy,c3261b194031d850a7fb7bc692d4a2b8329b4aea0c52c4af259a12ef519dc5ec,147584,4x96x96,float32
IMG_007592,1,263ccd4de3cb55891bfba84b00e3ddde3ae1501dc95871b3381553299db08eb8,263ccd4de3cb55891bfba84b00e3ddde3ae1501dc95871b3381553299db08eb8,IMG_007592__r01.npy,263ccd4de3cb55891bfba84b00e3ddde3ae1501dc95871b3381553299db08eb8,147584,4x96x96,float32
IMG_007593,1,60f0b3c78f1cc763aadae7c6e1e2fb7e036c448e5b223300334178728816e5a7,60f0b3c78f1cc763aadae7c6e1e2fb7e036c448e5b223300334178728816e5a7,IMG_007593__r01.npy,60f0b3c78f1cc763aadae7c6e1e2fb7e036c448e5b223300334178728816e5a7,147584,4x96x96,float32
IMG_007594,1,dd08610b9dd481ad503c234208dc1ae349d3a220951ef161056b5fefb3425801,dd08610b9dd481ad503c234208dc1ae349d3a220951ef161056b5fefb3425801,IMG_007594__r01.npy,dd08610b9dd481ad503c234208dc1ae349d3a220951ef161056b5fefb3425801,147584,4x96x96,float32
